Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
Z450,Ajustement et entretien de dispositifs cardiaques,14 937,6 968,"2,56",7 969,2 942,0
Z451,Ajustement et entretien d'une pompe à perfusion,18 054,4 766,"3,48",13 288,336,0
Z452,Ajustement et entretien d'un dispositif d'accès vasculaire,101 267,75 891,"0,11",25 376,596,0
Z453,Ajustement et entretien d'une prothèse auditive implantée,1 660,308,"1,28",1 352,1 à 10,0
Z4580,Ajustement et entretien d'une prothèse interne urinaire,21 836,9 060,"1,43",12 776,11,0
Z4581,Ajustement et entretien d'une prothèse interne génitale,262,181,"2,17",81,0,0
Z4582,Ajustement et entretien d'une prothèse intra-oculaire,486,80,"1,63",406,0,0
Z4583,Ajustement et entretien d'une prothèse interne des voies aériennes supérieures,607,159,"2,55",448,77,0
Z4584,Ajustement et entretien d'une prothèse interne du système nerveux central,13 547,11 377,"1,34",2 170,0,0
Z4588,Ajustement et entretien d'autres prothèses internes,7 308,1 915,"2,70",5 393,1 422,0
"",Total,179 974,110 708,"",69 266,"",0
