Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
M750,Capsulite rétractile de l'épaule,553,219,"4,38",334,0,0
M751,Syndrome de la coiffe des rotateurs,13 278,4 379,"2,26",8 899,0,0
M752,Tendinite du biceps,624,135,"2,30",489,0,0
M753,Tendinite calcifiante de l'épaule,1 048,336,"3,83",712,0,0
M754,Syndrome d'empiètement de l'épaule,392,66,"1,65",326,0,0
M755,Bursite de l'épaule,457,206,"5,83",251,0,0
M756,Lésion du labrum [bourrelet glénoïdien] dans l'atteinte dégénérative de l'articulation de l'épaule,106,31,"1,26",75,0,0
M758,Autres lésions de l'épaule,904,282,"2,86",622,0,0
M759,"Lésion de l'épaule, sans précision",31,16,"2,06",15,0,0
"",Total,17 393,5 670,"",11 723,"",0
