Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
E100,"Diabète sucré de type 1, avec coma",308,208,"11,60",100,65,0
E101,"Diabète sucré de type 1, avec acidocétose",9 877,7 954,"7,64",1 923,1 138,0
E102,"Diabète sucré de type 1, avec complications rénales",505,400,"5,98",105,0,0
E103,"Diabète sucré de type 1, avec complications oculaires",1 754,1 162,"4,78",592,0,0
E104,"Diabète sucré de type 1, avec complications neurologiques",648,545,"6,07",103,22,0
E105,"Diabète sucré de type 1, avec complications vasculaires périphériques",290,202,"7,02",88,13,0
E106,"Diabète sucré de type 1, avec autres complications précisées",1 071,759,"6,58",312,147,0
E107,"Diabète sucré de type 1, avec complications multiples",1 972,1 607,"6,66",365,72,0
E109,"Diabète sucré de type 1, sans complication",16 496,10 176,"5,39",6 320,870,0
"",Total,32 921,23 013,"",9 908,"",0
