Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
070100000,"Affections de la paupière, de l'appareil lacrymal et de l'orbite",20 248,3 623,"2,65",16 625,0,0
070200000,Affections de la conjonctive,4 520,573,"2,82",3 947,0,0
070300000,"Affections de la scéloritique, de la cornée, de l'iris et du corps ciliaire",13 866,8 117,"4,08",5 749,0,0
070400000,Affections du cristallin,296 935,10 245,"1,35",286 690,0,0
070500000,Affections de la choroïde et de la rétine,30 712,7 735,"3,03",22 977,0,0
070600000,Glaucome,13 128,2 870,"2,15",10 258,0,0
070700000,Affections du corps vitré et du globe oculaire,5 556,2 625,"4,78",2 931,0,0
070800000,Affections du nerf et des voies optiques,3 761,2 392,"5,74",1 369,212,0
070900000,"Affections des muscles oculaires, des mouvements binoculaires, de l'accomodation et de la réfraction",7 058,1 771,"4,34",5 287,0,0
071000000,Troubles de la vision et cécité,7 069,4 393,"3,21",2 676,0,0
071100000,Autres affections de l'oeil et de ses annexes,2 395,1 126,"2,54",1 269,0,0
"",Total,405 248,45 470,"",359 778,"",0
