Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
Q250,Perméabilité du canal artériel,649,625,"5,14",24,1 à 10,0
Q251,Coarctation de l'aorte,518,485,"8,44",33,1 à 10,0
Q252,Atrésie de l'aorte,14,14,"22,64",0,0,0
Q253,Sténose (congénitale) de l'aorte,43,33,"6,58",1 à 10,1 à 10,0
Q254,Autres malformations congénitales de l'aorte,222,187,"8,97",35,1 à 10,0
Q255,Atrésie (congénitale) de l'artère pulmonaire,76,73,"12,85",1 à 10,1 à 10,0
Q256,Sténose (congénitale) de l'artère pulmonaire,148,135,"4,94",13,1 à 10,0
Q257,Autres malformations congénitales de l'artère pulmonaire,144,104,"5,13",40,0,0
Q258,Autres malformations congénitales des gros vaisseaux,44,39,"9,44",1 à 10,0,0
"",Total,1 864,1 701,"",163,"",0
