Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
Z86000,Antécédents personnels de tumeur non maligne du système nerveux,105,58,"0,17",47,0,0
Z86001,Antécédents personnels de tumeur non maligne du tube digestif,14 473,2 659,"0,56",11 814,0,0
Z86003,Antécédents personnels de tumeur non maligne du sein,11,1 à 10,NA,1 à 10,0,0
Z86005,Antécédents personnels de tumeur non maligne de la vessie,29,29,"0,41",0,0,0
Z86080,Antécédents personnels de tumeur non maligne d'autres localisations,74,56,"0,54",18,0,0
Z861,Antécédents personnels de maladies infectieuses et parasitaires,600,599,"0,19",1 à 10,0,0
Z862,Antécédents personnels de maladies du sang et des organes hématopoïétiques et de certains troubles du système immunitaire,69,21,"2,10",48,0,0
Z863,"Antécédents personnels de maladies endocriniennes, nutritionnelles et métaboliques",1 867,21,"2,62",1 846,1 à 10,0
Z865,Antécédents personnels d'autres troubles mentaux et du comportement,68,1 à 10,NA,59,32,0
Z8660,Antécédents personnels d'accidents ischémiques cérébraux transitoires et syndromes apparentés,1 287,1 205,"0,10",82,0,0
Z8661,Antécédents personnels d'autres maladies du système nerveux,120,111,"0,25",1 à 10,0,0
Z8662,Antécédents personnels de maladies des organes de la vue,31,31,"0,19",0,0,0
Z8663,Antécédents personnels de maladies des organes de l'audition,40,20,"0,15",20,0,0
Z8670,Antécédents personnels de maladies cérébrovasculaires,3 221,2 958,"0,29",263,0,0
Z8671,Antécédents personnels de cardiopathies ischémiques et autres maladies de l'appareil circulatoire,2 587,2 222,"0,23",365,1 à 10,0
"",Total,24 601,10 014,"",14 587,"",0
