"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"C180","Tumeur maligne du caecum","4 181","3 481","10,00","700","128","0"
"C181","Tumeur maligne de l'appendice","715","666","7,74","49","1 à 10","0"
"C182","Tumeur maligne du côlon ascendant","5 920","4 961","9,32","959","179","0"
"C183","Tumeur maligne de l'angle droit du côlon","2 309","1 969","10,21","340","75","0"
"C184","Tumeur maligne du côlon transverse","2 155","1 878","10,46","277","53","0"
"C185","Tumeur maligne de l'angle gauche du côlon","1 388","1 232","10,73","156","23","0"
"C186","Tumeur maligne du côlon descendant","2 131","1 830","9,63","301","55","0"
"C187","Tumeur maligne du côlon sigmoïde","6 374","5 357","9,62","1 017","202","0"
"C188","Tumeur maligne à localisations contiguës du côlon","312","258","13,93","54","15","0"
"C189","Tumeur maligne du côlon, sans précision","2 380","1 686","10,23","694","162","0"
"C189+0","Syndrome de Lynch","463","143","1,73","320","1 à 10","0"
"C189+8","Tumeurs malignes du côlon, autres et non précisées","697","512","11,43","185","62","0"
"","Total","29 025","23 973","","5 052","","0"
