"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"170100000","Malformation congénitales du système nerveux","2 117","1 157","7,45","960","112","0"
"170200000","Malformation congénitales de l'œil, de l'oreille, de la face et du cou","8 416","2 023","1,91","6 393","29","0"
"170300000","Malformation congénitales de l'appareil circulatoire","17 450","13 718","6,22","3 732","346","0"
"170400000","Malformation congénitales de l'appareil respiratoire","1 636","1 069","8,23","567","182","0"
"170500000","Fente labiale et fente palatine","2 640","1 433","3,79","1 207","1 155","0"
"170600000","Autres malformations congénitales de l'appareil digestif","5 605","3 003","11,06","2 602","326","0"
"170700000","Malformations congénitales des organes génitaux","12 404","3 280","2,02","9 124","19","0"
"170800000","Malformations congénitales de l'appareil urinaire","3 158","2 205","5,33","953","0","0"
"170900000","Malformations congénitales du système ostéo-articulaire et des muscles","9 137","4 563","6,41","4 574","393","0"
"171000000","Autres malformations congénitales","4 846","2 433","4,89","2 413","27","0"
"171100000","Anomalies chomosomiques, non classées ailleurs","901","299","11,47","602","1 à 10","0"
"","Total","68 310","35 183","","33 127","","0"
