Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
M080,Polyarthrite rhumatoïde juvénile,22,15,"3,80",1 à 10,0,0
M0800,Polyarthrite rhumatoïde juvénile - Sièges multiples,81,43,"6,67",38,0,0
M0806,Polyarthrite rhumatoïde juvénile - Articulation du genou,65,16,"4,19",49,0,0
M0809,Polyarthrite rhumatoïde juvénile - Siège non précisé,13,1 à 10,NA,12,0,0
M081,Spondylarthrite ankylosante juvénile,16,1 à 10,NA,1 à 10,0,0
M0810,Spondylarthrite ankylosante juvénile - Sièges multiples,32,20,"5,95",12,0,0
M082,Polyarthrite juvénile avec début systémique,58,51,"10,10",1 à 10,0,0
M0820,Polyarthrite juvénile avec début systémique - Sièges multiples,66,47,"5,77",19,0,0
M0826,Polyarthrite juvénile avec début systémique - Articulation du genou,13,1 à 10,NA,1 à 10,0,0
M0829,Polyarthrite juvénile avec début systémique - Siège non précisé,19,15,"6,40",1 à 10,0,0
M083,Polyarthrite juvénile (séronégative),20,1 à 10,NA,1 à 10,0,0
M0830,Polyarthrite juvénile (séronégative) - Sièges multiples,56,33,"6,21",23,0,0
M0836,Polyarthrite juvénile (séronégative) - Articulation du genou,24,1 à 10,NA,18,0,0
M0840,Polyarthrite pauci-articulaire juvénile - Sièges multiples,25,1 à 10,NA,16,0,0
M0846,Polyarthrite pauci-articulaire juvénile - Articulation du genou,24,1 à 10,NA,17,0,0
M0880,Autres polyarthrites juvéniles - Sièges multiples,42,19,"3,74",23,0,0
M0886,Autres polyarthrites juvéniles - Articulation du genou,18,1 à 10,NA,13,0,0
M089,"Polyarthrite juvénile, sans précision",24,1 à 10,NA,20,0,0
M0890,"Polyarthrite juvénile, sans précision - Sièges multiples",24,16,"3,88",1 à 10,0,0
M0896,"Polyarthrite juvénile, sans précision - Articulation du genou",15,1 à 10,NA,1 à 10,0,0
"",Total,800,411,"",389,"",0
