"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"S30","Lésion traumatique superficielle de l'abdomen, des lombes et du bassin","8 494","5 774","3,62","2 720","56","0"
"S31","Plaie ouverte de l'abdomen, des lombes et du bassin","2 967","2 068","3,01","899","92","0"
"S32","Fracture du rachis lombaire et du bassin","45 359","42 242","8,58","3 117","1 788","0"
"S33","Luxation, entorse et foulure des articulations et des ligaments du rachis lombaire et du bassin","257","188","13,57","69","35","0"
"S34","Lésion traumatique des nerfs et de la moelle épinière lombaire au niveau de l'abdomen, des lombes et du bassin","114","85","10,14","29","14","0"
"S35","Lésion traumatique de vaisseaux sanguins au niveau de l'abdomen, des lombes et du bassin","1 455","1 158","9,76","297","174","0"
"S36","Lésion traumatique d'organes intra-abdominaux","7 048","6 114","9,03","934","464","0"
"S37","Lésion traumatique des organes pelviens et urinaires","2 668","2 357","6,13","311","47","0"
"S38","Écrasement et amputation traumatique d'une partie de l'abdomen, des lombes et du bassin","265","140","2,01","125","1 à 10","0"
"S39","Lésions traumatiques de l'abdomen, des lombes et du bassin, autres et sans précision","1 383","945","10,42","438","243","0"
"","Total","70 010","61 071","","8 939","","0"
