Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
E6603,"Surpoids dû à un excès calorique, de l'adulte ou de l'enfant",813,70,"3,70",743,0,0
E6604,"Obésité due à un excès calorique de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 30 kg/m² et inférieur à 35 kg/m², ou obésité due à un excès calorique de l'enfant",2 296,522,"3,25",1 774,0,0
E6605,Obésité due à un excès calorique de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 35 kg/m² et inférieur à 40 kg/m²,4 807,2 544,"3,09",2 263,0,0
E6606,Obésité due à un excès calorique de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 40 kg/m² et inférieur à 50 kg/m²,8 699,5 227,"3,03",3 472,0,0
E6607,Obésité due à un excès calorique de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 50 kg/m²,2 118,1 316,"3,87",802,0,0
E6609,"Obésité due à un excès calorique de l'adulte, indice de masse corporelle [IMC] non précisé",81,33,"2,39",48,0,0
E6614,"Obésité médicamenteuse de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 30 kg/m² et inférieur à 35 kg/m², ou obésité médicamenteuse de l'enfant",11,1 à 10,NA,1 à 10,0,0
E6615,Obésité médicamenteuse de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 35 kg/m² et inférieur à 40 kg/m²,19,11,"2,64",1 à 10,0,0
E6616,Obésité médicamenteuse de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 40 kg/m² et inférieur à 50 kg/m²,30,19,"4,32",11,0,0
E6617,Obésité médicamenteuse de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 50 kg/m²,15,12,"7,58",1 à 10,0,0
E6624,"Obésité (extrême) avec hypoventilation alvéolaire de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 30 kg/m² et inférieur à 35 kg/m², ou obésité (extrême) avec hypoventilation alvéolaire de l'enfant",105,93,"7,17",12,0,0
E6625,Obésité (extrême) avec hypoventilation alvéolaire de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 35 kg/m² et inférieur à 40 kg/m²,194,161,"6,58",33,0,0
E6626,Obésité (extrême) avec hypoventilation alvéolaire de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 40 kg/m² et inférieur à 50 kg/m²,332,282,"6,34",50,0,0
E6627,Obésité (extrême) avec hypoventilation alvéolaire de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 50 kg/m²,209,175,"8,52",34,0,0
E6629,"Obésité extrême avec hypoventilation alvéolaire de l'adulte, avec indice de masse corporelle [IMC] non précisé",68,49,"7,33",19,0,0
E6683,Autres surpoids de l'adulte ou de l'enfant,111,22,"3,64",89,0,0
E6684,"Autres obésités de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 30 kg/m² et inférieur à 35 kg/m², ou autres obésités de l'enfant",196,60,"2,60",136,0,0
E6685,Autres obésités de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 35 kg/m² et inférieur à 40 kg/m²,435,307,"2,60",128,0,0
E6686,Autres obésités de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 40 kg/m² et inférieur à 50 kg/m²,862,677,"2,74",185,0,0
E6687,Autres obésités de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 50 kg/m²,242,196,"3,10",46,0,0
E6693,"Surpoids de l'adulte ou de l'enfant, sans précision",449,48,"2,85",401,0,0
E6694,"Obésité sans précision de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 30 kg/m² et inférieur à 35 kg/m², ou obésité sans précision de l'enfant",1 270,442,"2,46",828,0,0
E6695,Obésité sans précision de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 35 kg/m² et inférieur à 40 kg/m²,2 179,1 064,"3,02",1 115,0,0
E6696,Obésité sans précision de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 40 kg/m² et inférieur à 50 kg/m²,3 623,1 999,"2,92",1 624,0,0
E6697,Obésité sans précision de l'adulte avec indice de masse corporelle [IMC] égal ou supérieur à 50 kg/m²,1 050,631,"3,46",419,0,0
E6699,"Obésité sans précision de l'adulte, indice de masse corporelle [IMC] non précisé",692,21,"2,57",671,0,0
"",Total,30 916,15 987,"",14 929,"",0
