"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"D220","Naevus à mélanocytes de la lèvre","31","0","","31","0","0"
"D221","Naevus à mélanocytes de la paupière, y compris le canthus","138","1 à 10","NA","135","0","0"
"D222","Naevus à mélanocytes de l'oreille et du conduit auditif externe","60","1 à 10","NA","57","1 à 10","0"
"D223","Naevus à mélanocytes des parties de la face, autres et non précisées","561","19","1,89","542","0","0"
"D224","Naevus à mélanocytes du cuir chevelu et du cou","236","1 à 10","NA","226","0","0"
"D225","Naevus à mélanocytes du tronc","615","25","5,24","590","0","0"
"D226","Naevus à mélanocytes du membre supérieur, y compris l'épaule","199","1 à 10","NA","189","0","0"
"D227","Naevus à mélanocytes du membre inférieur, y compris la hanche","298","19","1,68","279","0","0"
"D229","Naevus à mélanocytes, sans précision","89","1 à 10","NA","86","0","0"
"","Total","2 227","92","","2 135","","0"
