"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"F310","Trouble affectif bipolaire, épisode actuel hypomaniaque","434","193","7,01","241","151","0"
"F311","Trouble affectif bipolaire, épisode actuel maniaque sans symptômes psychotiques","543","245","9,28","298","173","0"
"F312","Trouble affectif bipolaire, épisode actuel maniaque avec symptômes psychotiques","841","366","6,49","475","228","0"
"F3120","Trouble affectif bipolaire, épisode actuel maniaque avec symptômes psychotiques congruents à l'humeur","233","93","8,54","140","77","0"
"F3121","Trouble affectif bipolaire, épisode actuel maniaque avec symptômes psychotiques non congruents à l'humeur","67","28","10,86","39","21","0"
"F313","Trouble affectif bipolaire, épisode actuel de dépression légère ou moyenne","326","128","9,12","198","105","0"
"F3130","Trouble affectif bipolaire, épisode actuel de dépression légère ou moyenne, sans syndrome somatique","239","122","6,93","117","67","0"
"F3131","Trouble affectif bipolaire, épisode actuel de dépression légère ou moyenne, avec syndrome somatique","90","47","8,49","43","27","0"
"F314","Trouble affectif bipolaire, épisode actuel de dépression sévère sans symptômes psychotiques","651","368","11,64","283","140","0"
"F315","Trouble affectif bipolaire, épisode actuel de dépression sévère avec symptômes psychotiques","147","50","18,06","97","51","0"
"F3150","Trouble affectif bipolaire, épisode actuel de dépression sévère avec symptômes psychotiques congruents à l'humeur","116","56","12,75","60","37","0"
"F3151","Trouble affectif bipolaire, épisode actuel de dépression sévère avec symptômes psychotiques non congruents à l'humeur","20","11","17,27","1 à 10","1 à 10","0"
"F316","Trouble affectif bipolaire, épisode actuel mixte","353","167","8,79","186","114","0"
"F317","Trouble affectif bipolaire, actuellement en rémission","53","19","8,11","34","24","0"
"F318","Autres troubles affectifs bipolaires","567","191","7,64","376","191","0"
"F319","Trouble affectif bipolaire, sans précision","1 175","301","5,95","874","462","0"
"","Total","5 855","2 385","","3 470","","0"
