"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"E70","Anomalies du métabolisme des acides aminés aromatiques","189","70","7,24","119","1 à 10","0"
"E71","Anomalies du métabolisme des acides aminés à chaîne ramifiée et du métabolisme des acides gras","487","282","7,64","205","67","0"
"E72","Autres anomalies du métabolisme des acides aminés","479","287","6,98","192","31","0"
"E73","Intolérance au lactose","333","125","4,28","208","50","0"
"E74","Autres anomalies du métabolisme des hydrates de carbone","414","175","7,26","239","35","0"
"E75","Anomalies du métabolisme des sphingolipides et autres anomalies du stockage des lipides","258","139","6,24","119","0","0"
"E76","Anomalies du métabolisme des glucosaminoglycanes","141","53","8,79","88","0","0"
"E77","Anomalies du métabolisme des glycoprotéines","26","15","20,60","11","0","0"
"E78","Anomalies du métabolisme des lipoprotéines et autres lipidémies","1 657","424","4,97","1 233","0","0"
"E79","Anomalies du métabolisme de la purine et de la pyrimidine","25","1 à 10","NA","17","1 à 10","0"
"E80","Anomalies du métabolisme de la porphyrine et de la bilirubine","154","118","8,08","36","0","0"
"E83","Anomalies du métabolisme des minéraux","9 679","5 648","9,39","4 031","973","0"
"E84","Fibrose kystique","1 124","303","10,03","821","12","0"
"E85","Amylose","1 665","1 022","9,20","643","0","0"
"E86","Hypovolémie","18 093","12 946","8,76","5 147","3 474","0"
"E87","Autres déséquilibres hydro-électrolytiques et acido-basiques","35 143","23 035","8,64","12 108","8 727","0"
"E88","Autres anomalies métaboliques","876","555","8,65","321","15","0"
"E89","Anomalies endocriniennes et métaboliques après un acte à visée diagnostique et thérapeutique, non classées ailleurs","597","401","6,03","196","42","0"
"","Total","71 344","45 610","","25 734","","0"
