"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"J60","Pneumoconiose des mineurs de charbon","144","79","4,65","65","0","0"
"J61","Pneumoconiose due à l'amiante et à d'autres fibres minérales","40","18","6,28","22","0","0"
"J62","Pneumoconiose due à la poussière de silice","91","59","5,12","32","0","0"
"J64","Pneumoconiose, sans précision","54","16","5,56","38","0","0"
"J66","Affections des voies aériennes dues à des poussières organiques précisées","33","19","1,53","14","0","0"
"J67","Pneumopathie par hypersensibilité aux poussières organiques","335","230","7,53","105","0","0"
"J68","Affections respiratoires dues à l'inhalation d'agents chimiques, d'émanations, de fumées et de gaz","172","91","6,68","81","48","0"
"J69","Pneumopathie due à des substances solides et liquides","32 222","28 363","10,68","3 859","2 843","0"
"J70","Affections respiratoires dues à d'autres agents externes","1 082","916","12,24","166","1 à 10","0"
"","Total","34 179","29 796","","4 383","","0"
