Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
090100000,Rhumatisme articulaire aigu,50,37,"9,97",13,1 à 10,0
090200000,Cardiopathies rhumatismales chroniques,1 388,1 188,"12,10",200,46,0
090300000,Maladies hypertensives,32 825,18 783,"8,64",14 042,6 525,0
090400000,Cardiopathies ischémiques,254 877,153 426,"4,91",101 451,26 516,0
090500000,Affections cardiopulmonaires et maladies et de la circulation pulmonaire,52 075,37 880,"8,89",14 195,11 641,0
090600000,Autres formes de cardiopathies,440 438,325 377,"8,33",115 061,62 044,0
090700000,Maladies cérébrovasculaires,169 195,145 373,"10,69",23 822,10 258,0
090800000,"Maladies des artères, artérioles et capillaires",96 123,72 039,"8,55",24 084,9 455,0
090900000,"Maladies des veines, des vaisseaux et des ganglions lymphatiques non classées ailleurs",92 041,23 838,"6,34",68 203,5 960,0
091000000,Troubles autres et non précisés de l'appareil circulatoire,30 927,23 315,"8,68",7 612,2 974,0
"",Total,1 169 939,801 256,"",368 683,"",0
