"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"N810","Urétrocèle chez la femme","16","12","2,42","1 à 10","1 à 10","0"
"N811","Cystocèle","3 500","3 018","2,16","482","18","0"
"N812","Prolapsus utéro-vaginal partiel","1 206","1 011","1,88","195","1 à 10","0"
"N813","Prolapsus utéro-vaginal complet","3 829","3 466","2,33","363","12","0"
"N814","Prolapsus utéro-vaginal, sans précision","1 741","1 469","2,36","272","14","0"
"N815","Entérocèle vaginale","121","98","2,10","23","1 à 10","0"
"N816","Rectocèle","1 171","924","2,30","247","20","0"
"N818","Autres prolapsus génitaux","735","656","2,22","79","1 à 10","0"
"N819","Prolapsus génital, sans précision","405","239","2,06","166","1 à 10","0"
"","Total","12 724","10 893","","1 831","","0"
