"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"C250","Tumeur maligne de la tête du pancréas","7 356","6 200","13,05","1 156","366","0"
"C251","Tumeur maligne du corps du pancréas","1 772","1 131","12,09","641","153","0"
"C252","Tumeur maligne de la queue du pancréas","1 758","1 273","12,51","485","118","0"
"C253","Tumeur maligne du canal pancréatique","486","354","14,74","132","25","0"
"C254","Tumeur maligne du pancréas endocrine","239","149","14,83","90","30","0"
"C254+0","Tumeur maligne du pancréas endocrine avec néoplasie endocrine multiple de type I [NEM 1]","76","52","10,37","24","1 à 10","0"
"C254+8","Tumeur maligne du pancréas endocrine, autre et non précisée","285","163","11,00","122","25","0"
"C257","Tumeur maligne d'autres parties du pancréas","408","268","11,83","140","42","0"
"C258","Tumeur maligne à localisations contiguës du pancréas","445","306","12,22","139","42","0"
"C259","Tumeur maligne du pancréas, sans précision","2 619","1 810","11,75","809","273","0"
"C259+8","Tumeur maligne du pancréas, autre et non précisée","883","633","12,24","250","83","0"
"","Total","16 332","12 342","","3 990","","0"
