"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"F110","Troubles mentaux et du comportement liés à l'utilisation d'opiacés : intoxication aiguë","174","174","1,66","0","0","0"
"F1100","Troubles mentaux et du comportement dus à une intoxication aigüe par les opiacés, sans complication","90","90","1,64","0","0","0"
"F1102","Troubles mentaux et du comportement dus à une intoxication aigüe par les opiacés, avec d'autres complications médicales","65","65","1,23","0","0","0"
"F1103","Troubles mentaux et du comportement dus à une intoxication aigüe par les opiacés, avec délirium","13","13","1,15","0","0","0"
"F1105","Troubles mentaux et du comportement dus à une intoxication aigüe par les opiacés, avec coma","95","95","3,24","0","0","0"
"F1107","Troubles mentaux et du comportement dus à une intoxication aigüe pathologique par les opiacés","18","18","1,61","0","0","0"
"F111","Troubles mentaux et du comportement liés à l'utilisation d'opiacés : utilisation nocive pour la santé","18","18","2,89","0","0","0"
"F112","Troubles mentaux et du comportement liés à l'utilisation d'opiacés : syndrome de dépendance","267","137","13,73","130","38","0"
"F1120","Syndrome de dépendance aux opiacés, personne actuellement abstinente","103","1 à 10","NA","100","1 à 10","0"
"F11200","Syndrome de dépendance aux opiacés, personne actuellement abstinente en rémission récente","52","1 à 10","NA","45","1 à 10","0"
"F11201","Syndrome de dépendance aux opiacés, personne actuellement abstinente en rémission partielle","13","0","","13","1 à 10","0"
"F11202","Syndrome de dépendance aux opiacés, personne actuellement abstinente en rémission complète","15","1 à 10","NA","14","1 à 10","0"
"F1121","Syndrome de dépendance aux opiacés, personne actuellement abstinente mais dans un environnement protégé","28","13","17,69","15","0","0"
"F1122","Syndrome de dépendance aux opiacés, personne suivant actuellement un régime de maintenance ou de substitution sous surveillance médicale","712","70","11,11","642","1 à 10","0"
"F1123","Syndrome de dépendance aux opiacés, personne actuellement abstinente, mais prenant des médicaments aversifs ou bloquants","27","1 à 10","NA","24","1 à 10","0"
"F1124","Syndrome de dépendance aux opiacés, utilisation actuelle","187","26","11,81","161","1 à 10","0"
"F11240","Syndrome de dépendance aux opiacés, utilisation actuelle, sans symptôme physique","189","14","8,64","175","1 à 10","0"
"F11241","Syndrome de dépendance aux opiacés, utilisation actuelle, avec symptômes physiques","78","56","15,39","22","1 à 10","0"
"F1125","Syndrome de dépendance aux opiacés, utilisation continue","156","24","11,92","132","1 à 10","0"
"F113","Troubles mentaux et du comportement liés à l'utilisation d'opiacés : syndrome de sevrage","136","53","8,36","83","57","0"
"F1130","Syndrome de sevrage des opiacés, sans complication","224","107","8,96","117","85","0"
"F1131","Syndrome de sevrage des opiacés, avec convulsions","27","12","3,17","15","1 à 10","0"
"F1140","Syndrome de sevrage des opiacés avec délirium, sans convulsion","31","24","9,75","1 à 10","1 à 10","0"
"F115","Troubles mentaux et du comportement liés à l'utilisation d'opiacés : trouble psychotique","12","1 à 10","NA","1 à 10","1 à 10","0"
"F118","Autres troubles mentaux et du comportement liés à l'utilisation d'opiacés","28","19","7,05","1 à 10","1 à 10","0"
"F119","Troubles mentaux et du comportement liés à l'utilisation d'opiacés, sans précision","26","1 à 10","NA","22","17","0"
"","Total","2 844","1 080","","1 764","","0"
