"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"K220","Achalasie du cardia","2 025","1 443","4,01","582","76","0"
"K221","Ulcère de l'oesophage","3 640","1 788","6,90","1 852","247","0"
"K222","Obstruction de l'oesophage","8 628","7 009","3,52","1 619","574","0"
"K223","Perforation de l'oesophage","291","231","17,27","60","26","0"
"K224","Dyskinésie de l'oesophage","419","170","5,74","249","26","0"
"K225","Diverticule acquis de l'oesophage","1 003","639","4,55","364","201","0"
"K226","Syndrome de dilacération hémorragique gastro-oesophagienne","775","422","5,99","353","236","0"
"K227","Endobrachyoesophage","9 071","2 338","0,95","6 733","393","0"
"K228","Autres maladies précisées de l'oesophage","2 525","635","5,61","1 890","102","0"
"","Total","28 377","14 675","","13 702","","0"
