"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"020101000","Tumeurs malignes de la lèvre, de la cavité buccale et du pharynx","16 880","11 494","9,46","5 386","1 à 10","0"
"020102000","Tumeurs malignes des organes digestifs","94 801","74 516","10,74","20 285","5 299","0"
"020103000","Tumeurs malignes des organes respiratoires et intrathoraciques","55 110","38 959","10,84","16 151","4 374","0"
"020104000","Tumeurs malignes des os et du cartilage articulaire","2 363","1 790","11,26","573","82","0"
"020105000","Mélanome malin et autres tumeurs malignes de la peau","51 480","9 178","3,98","42 302","0","0"
"020106000","Tumeurs malignes du tissu mésothélial et des tissus mous","6 349","4 744","9,84","1 605","187","0"
"020107000","Tumeurs malignes du sein","51 042","28 057","3,85","22 985","0","0"
"020108000","Tumeurs malignes des organes génitaux de la femme","19 920","16 709","6,28","3 211","433","0"
"020109000","Tumeurs malignes des organes génitaux de l'homme","25 961","16 553","4,98","9 408","617","0"
"020110000","Tumeurs malignes des voies urinaires","41 642","36 979","5,64","4 663","1 181","0"
"020111000","Tumeurs malignes de l'œil, du cerveau et d'autres parties du système nerveux central","10 855","9 509","10,48","1 346","367","0"
"020112000","Tumeurs malignes de la thyroïdes et d'autres glandes endocrines","8 131","7 126","3,59","1 005","76","0"
"020113000","Tumeurs malignes de sièges mal définis, secondaires et non précisés","64 447","47 320","9,59","17 127","4 236","0"
"020114000","Tumeurs malignes primitives ou présumées primitives des tissus lymphoïde, hématopoïétique et apparentés","43 568","34 105","15,91","9 463","1 à 10","0"
"","Total","492 549","337 039","","155 510","","0"
