Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
D00,"Carcinome in situ de la cavité buccale, de l'oesophage et de l'estomac",835,530,"3,36",305,17,0
D01,"Carcinome in situ des organes digestifs, autres et non précisés",3 753,3 270,"2,20",483,71,0
D02,Carcinome in situ de l'oreille moyenne et de l'appareil respiratoire,697,334,"4,54",363,21,0
D03,Mélanome in situ,1 078,183,"2,96",895,1 à 10,0
D04,Carcinome in situ de la peau,1 878,190,"3,21",1 688,0,0
D05,Carcinome in situ du sein,5 011,2 130,"2,45",2 881,0,0
D06,Carcinome in situ du col de l'utérus,5 204,809,"1,49",4 395,1 à 10,0
D07,"Carcinome in situ d'organes génitaux, autres et non précisés",614,283,"3,45",331,15,0
D09,Carcinome in situ de sièges autres et non précisés,1 422,1 254,"3,48",168,1 à 10,0
"",Total,20 492,8 983,"",11 509,"",0
