"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"F150","Troubles mentaux et du comportement liés à l'utilisation d'autres stimulants, y compris la caféine : intoxication aiguë","79","79","1,33","0","0","0"
"F1500","Troubles mentaux et du comportement dus à une intoxication aigüe par d'autres stimulants, y compris la caféine, sans complication","28","28","0,86","0","0","0"
"F1502","Troubles mentaux et du comportement dus à une intoxication aigüe par d'autres stimulants, y compris la caféine, avec d'autres complications médicales","30","30","0,80","0","0","0"
"F1503","Troubles mentaux et du comportement dus à une intoxication aigüe par d'autres stimulants, y compris la caféine, avec délirium","11","11","1,55","0","0","0"
"F1505","Troubles mentaux et du comportement dus à une intoxication aigüe par d'autres stimulants, y compris la caféine, avec coma","14","14","0,79","0","0","0"
"F152","Troubles mentaux et du comportement liés à l'utilisation d'autres stimulants, y compris la caféine : syndrome de dépendance","89","31","12,74","58","1 à 10","0"
"F1520","Syndrome de dépendance à d'autres stimulants, y compris la caféine, personne actuellement abstinente","35","0","","35","1 à 10","0"
"F15201","Syndrome de dépendance à d'autres stimulants, y compris la caféine, personne actuellement abstinente en rémission partielle","11","0","","11","0","0"
"F1525","Syndrome de dépendance à d'autres stimulants, y compris la caféine, utilisation continue","11","1 à 10","NA","1 à 10","1 à 10","0"
"","Total","389","236","","153","","0"
