"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"T36","Intoxication par antibiotiques systémiques","337","99","5,97","238","157","0"
"T37","Intoxication par d'autres anti-infectieux et antiparasitaires systémiques","84","36","5,83","48","34","0"
"T38","Intoxication par hormones et leurs substituts synthétiques et antagonistes, non classés ailleurs","1 371","621","8,77","750","562","0"
"T39","Intoxication par analgésiques non opioïdes, antipyrétiques et antirhumatisants","18 508","8 454","5,28","10 054","7 367","0"
"T40","Intoxication par narcotiques et psychodysleptiques [hallucinogènes]","5 757","1 992","6,06","3 765","2 588","0"
"T41","Intoxication par anesthésiques et gaz thérapeutiques","150","43","7,58","107","71","0"
"T42","Intoxication par anti-épileptiques, sédatifs, hypnotiques et anti-parkinsoniens","39 904","9 992","5,24","29 912","22 361","0"
"T43","Intoxication par médicaments psychotropes, non classés ailleurs","15 340","5 475","5,65","9 865","7 344","0"
"T44","Intoxication par médicaments agissant essentiellement sur le système nerveux autonome","1 245","496","5,39","749","532","0"
"T45","Intoxication par substances essentiellement systémiques et hématologiques, non classées ailleurs","1 510","714","7,90","796","596","0"
"T46","Intoxication par substances agissant essentiellement sur le système cardio-vasculaire","1 339","538","7,22","801","572","0"
"T47","Intoxication par substances agissant essentiellement sur le tractus gastro-intestinal","236","86","5,17","150","105","0"
"T48","Intoxication par substances agissant essentiellement sur les muscles lisses et striés et l'appareil respiratoire","142","45","6,11","97","74","0"
"T49","Intoxication par substances à usage topique agissant essentiellement sur la peau et les muqueuses et par médicaments à usage ophtalmologique, oto-rhino-laryngologique et dentaire","194","47","4,72","147","84","0"
"T50","Intoxication par diurétiques et médicaments et substances biologiques, autres et sans précision","2 687","638","4,97","2 049","1 457","0"
"","Total","88 804","29 276","","59 528","","0"
