"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"L60","Maladies des ongles","8 201","224","2,13","7 977","0","0"
"L63","Pelade","210","80","2,51","130","0","0"
"L66","Alopécie cicatricielle","82","44","3,34","38","0","0"
"L68","Hypertrichose","272","50","2,62","222","0","0"
"L70","Acné","44","15","3,80","29","0","0"
"L71","Acné rosacée","123","51","2,76","72","0","0"
"L72","Kystes folliculaires de la peau et du tissu cellulaire sous-cutané","8 406","661","1,79","7 745","0","0"
"L73","Autres affections folliculaires","2 393","887","4,38","1 506","0","0"
"L74","Affections des glandes sudoripares exocrines","22","1 à 10","NA","12","0","0"
"L75","Affections des glandes sudoripares apocrines","132","91","4,04","41","0","0"
"","Total","19 914","2 122","","17 792","","0"
