Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
D480,Tumeur à évolution imprévisible et inconnue des os et du cartilage articulaire,608,343,"6,67",265,40,0
D481,Tumeur à évolution imprévisible et inconnue du tissu conjonctif et des autres tissus mous,697,276,"4,79",421,54,0
D482,Tumeur à évolution imprévisible et inconnue des nerfs périphériques et du système nerveux autonome,39,18,"4,44",21,1 à 10,0
D4830,Tératome sacro-coccygien [dysembryome],46,40,"13,80",1 à 10,1 à 10,0
D4838,Autres tumeurs à évolution imprévisible ou inconnue du rétropéritoine,128,95,"11,05",33,0,0
D484,Tumeur à évolution imprévisible du péritoine,187,121,"7,08",66,29,0
D485,Tumeur à évolution imprévisible et inconnue de la peau,342,79,"3,72",263,0,0
D486,Tumeur à évolution imprévisible et inconnue du sein,671,227,"6,01",444,0,0
D487,Tumeur à évolution imprévisible et inconnue d'autres sièges précisés,537,307,"7,24",230,0,0
"",Total,3 255,1 506,"",1 749,"",0
