"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"010100000","Maladies intestinales infectieuses","93 868","48 688","5,85","45 180","28 879","0"
"010200000","Tuberculoses","5 349","4 930","17,48","419","12","0"
"010300000","Certaines anthropozoonoses bactériennes","1 512","1 193","8,38","319","73","0"
"010400000","Autres maladies bactériennes","57 037","47 293","11,33","9 744","6 457","0"
"010500000","Infections dont le mode de transmission est essentiellement sexuel","4 969","1 356","4,88","3 613","113","0"
"010600000","Autres maladies à spirochètes","560","398","6,23","162","1 à 10","0"
"010700000","Autres maladies à Chlamydia","26","23","4,57","1 à 10","0","0"
"010800000","Rickettsioses","201","184","6,66","17","1 à 10","0"
"010900000","Infections virales du système nerveux central","5 129","3 665","6,80","1 464","1 153","0"
"011000000","Fièvres virales transmises par les arthropodes et fièvres virales hémorragiques","2 089","1 559","4,41","530","308","0"
"011100000","Infections virales caractérisées par des lésions cutanéo-muqueuses","9 313","7 791","5,79","1 522","503","0"
"011200000","Hépatite virale","3 438","2 864","4,96","574","0","0"
"011300000","Maladies dues au virus de l'immunodéficience humaine [VIH]","2 093","965","18,07","1 128","47","0"
"011400000","Autres maladies virales","8 052","5 298","4,38","2 754","1 761","0"
"011500000","Mycoses","4 937","3 796","12,25","1 141","123","0"
"011600000","Maladies dues à des protozoaires","3 898","2 742","5,78","1 156","821","0"
"011700000","Helminthiases","528","344","8,00","184","44","0"
"011800000","Pédiculoses, acariase et autre infestations","569","382","7,68","187","112","0"
"012100000","Maladies infectieuses, autres et non précisées","6 152","4 817","6,89","1 335","812","0"
"","Total","209 720","138 288","","71 432","","0"
