"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"G50","Affections du nerf trijumeau","1 937","1 102","6,08","835","273","0"
"G51","Affections du nerf facial","9 666","1 472","5,37","8 194","1 090","0"
"G52","Affections des autres nerfs crâniens","726","284","8,62","442","108","0"
"G53","Affections des nerfs crâniens au cours de maladies classées ailleurs","430","193","10,06","237","26","0"
"G54","Affections des racines et des plexus nerveux","1 255","681","5,95","574","145","0"
"G55","Compression des racines et des plexus nerveux au cours de maladies classées ailleurs","10 198","8 585","5,98","1 613","451","0"
"G56","Mononévrite du membre supérieur","48 278","1 805","1,93","46 473","64","0"
"G57","Mononévrite du membre inférieur","2 065","534","6,73","1 531","144","0"
"G58","Autres mononévrites","887","272","4,73","615","179","0"
"G59","Mononévrite au cours de maladies classées ailleurs","28","22","6,59","1 à 10","1 à 10","0"
"","Total","75 470","14 950","","60 520","","0"
