"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"S20","Lésion traumatique superficielle du thorax","5 138","2 901","3,03","2 237","111","0"
"S21","Plaie ouverte du thorax","911","554","3,42","357","20","0"
"S22","Fracture de côte(s), du sternum et du rachis dorsal","28 976","21 593","8,19","7 383","5 458","0"
"S23","Luxation, entorse et foulure des articulations et des ligaments du thorax","42","13","13,08","29","15","0"
"S24","Lésion traumatique des nerfs et de la moelle épinière au niveau du thorax","193","121","16,46","72","23","0"
"S25","Lésion traumatique de vaisseaux sanguins du thorax","299","227","11,31","72","38","0"
"S26","Lésion traumatique du coeur","363","293","9,36","70","40","0"
"S27","Lésions traumatiques d'organes intrathoraciques, autres et non précisés","11 399","9 077","8,14","2 322","1 660","0"
"S28","Écrasement du thorax et amputation traumatique d'une partie du thorax","22","15","7,73","1 à 10","1 à 10","0"
"S29","Lésions traumatiques du thorax, autres et sans précision","379","179","7,04","200","99","0"
"","Total","47 722","34 973","","12 749","","0"
