"Code","Libellé","Nb total de séjours/séances","Nb de séjourshors GHM en J ou T et séances","DMS (en nuitée)hors GHM en J ou Tet séances","Nb de séjoursGHM en J ou T hors séances","Nb de nuitéesen GHM J ou T","Nb de séances"
"F120","Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis : intoxication aiguë","369","369","0,81","0","0","0"
"F1200","Troubles mentaux et du comportement dus à une intoxication aigüe par les dérivés du cannabis, sans complication","193","193","0,81","0","0","0"
"F1201","Troubles mentaux et du comportement dus à une intoxication aigüe par les dérivés du cannabis, avec traumatismes ou autres blessures physiques","22","22","1,00","0","0","0"
"F1202","Troubles mentaux et du comportement dus à une intoxication aigüe par les dérivés du cannabis, avec d'autres complications médicales","203","203","1,31","0","0","0"
"F1203","Troubles mentaux et du comportement dus à une intoxication aigüe par les dérivés du cannabis, avec délirium","59","59","2,08","0","0","0"
"F1204","Troubles mentaux et du comportement dus à une intoxication aigüe par les dérivés du cannabis, avec distorsion des perceptions","48","48","0,98","0","0","0"
"F1205","Troubles mentaux et du comportement dus à une intoxication aigüe par les dérivés du cannabis, avec coma","29","29","2,31","0","0","0"
"F1206","Troubles mentaux et du comportement dus à une intoxication aigüe par les dérivés du cannabis, avec convulsions","39","39","1,26","0","0","0"
"F1207","Troubles mentaux et du comportement dus à une intoxication aigüe pathologique par les dérivés du cannabis","29","29","0,45","0","0","0"
"F121","Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis : utilisation nocive pour la santé","64","64","2,05","0","0","0"
"F122","Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis : syndrome de dépendance","616","120","12,68","496","26","0"
"F1220","Syndrome de dépendance aux dérivés du cannabis, personne actuellement abstinente","28","1 à 10","NA","24","1 à 10","0"
"F12200","Syndrome de dépendance aux dérivés du cannabis, personne actuellement abstinente en rémission partielle","90","1 à 10","NA","86","1 à 10","0"
"F12201","Syndrome de dépendance aux dérivés du cannabis, personne actuellement abstinente en rémission récente","69","1 à 10","NA","61","1 à 10","0"
"F12202","Syndrome de dépendance aux dérivés du cannabis, personne actuellement abstinente en rémission complète","116","1 à 10","NA","114","1 à 10","0"
"F1221","Syndrome de dépendance aux dérivés du cannabis, personne actuellement abstinente mais dans un environnement protégé","37","14","15,36","23","1 à 10","0"
"F1222","Syndrome de dépendance aux dérivés du cannabis, personne suivant actuellement un régime de maintenance ou de substitution sous surveillance médicale","47","1 à 10","NA","43","1 à 10","0"
"F1224","Syndrome de dépendance aux dérivés du cannabis, utilisation actuelle","309","33","7,64","276","23","0"
"F12240","Syndrome de dépendance aux dérivés du cannabis, utilisation actuelle, sans symptômes physiques","122","32","10,53","90","1 à 10","0"
"F12241","Syndrome de dépendance aux dérivés du cannabis, utilisation actuelle, avec symptômes physiques","358","164","8,31","194","118","0"
"F1225","Syndrome de dépendance aux dérivés du cannabis, utilisation continue","217","31","7,81","186","14","0"
"F1226","Syndrome de dépendance aux dérivés du cannabis, utilisation épisodique","49","1 à 10","NA","47","1 à 10","0"
"F123","Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis : syndrome de sevrage","111","46","6,30","65","41","0"
"F1230","Syndrome de sevrage des dérivés du cannabis, sans complication","291","108","6,24","183","101","0"
"F1231","Syndrome de sevrage des dérivés du cannabis, avec convulsions","21","1 à 10","NA","15","11","0"
"F1240","Syndrome de sevrage des dérivés du cannabis avec délirium, sans convulsion","19","1 à 10","NA","16","1 à 10","0"
"F125","Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis : trouble psychotique","61","20","4,40","41","23","0"
"F1251","Trouble psychotique avec idées délirantes au premier plan, dû aux dérivés du cannabis","48","21","3,38","27","17","0"
"F1252","Trouble psychotique avec hallucinations au premier plan, dû aux dérivés du cannabis","20","1 à 10","NA","13","1 à 10","0"
"F128","Autres troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis","30","1 à 10","NA","25","14","0"
"F129","Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis, sans précision","52","1 à 10","NA","43","25","0"
"","Total","3 818","1 719","","2 099","","0"
