Code,Libellé,Nb total de séjours/séances,Nb de séjourshors GHM en J ou T et séances,DMS (en nuitée)hors GHM en J ou Tet séances,Nb de séjoursGHM en J ou T hors séances,Nb de nuitéesen GHM J ou T,Nb de séances
M310,Angéite d'hypersensibilité,299,274,"10,99",25,0,0
M311,Microangiopathie thrombotique,626,565,"10,50",61,0,0
M313,Granulomatose de Wegener,579,462,"10,44",117,31,0
M314,Syndrome de la crosse aortique [Takayasu],170,122,"6,09",48,23,0
M315,Artérite à cellules géantes avec polymyalgie rhumatismale,500,446,"7,58",54,0,0
M316,Autres artérites à cellules géantes,2 263,2 049,"8,55",214,0,0
M317,Micropolyangéite microscopique,627,600,"10,98",27,0,0
M318,Autres vasculopathies nécrosantes précisées,601,550,"10,83",51,0,0
M319,"Vasculopathie nécrosante, sans précision",164,135,"11,41",29,0,0
"",Total,5 829,5 203,"",626,"",0
